Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX11,OUT017,3332.5845
FDE09,OUT035,1946.7289
NCK06,OUT049,2203.3982
DRE37,OUT017,3325.9568
FDV56,OUT046,1804.7181
FDY43,OUT017,2965.1982
FDV35,OUT013,2431.9282
FDF05,OUT019,-340.86386
FDA36,OUT035,2884.7268
FDS13,OUT027,5364.4697
FDU47,OUT013,2173.0264
FDI36,OUT010,409.80295
FDH48,OUT046,1402.933
FDZ14,OUT013,2145.3838
FDS46,OUT013,2199.3894
FDE21,OUT017,1974.0745
FDA26,OUT049,3697.9119
FDV12,OUT046,1481.2617
FDL46,OUT019,330.49036
FDN57,OUT013,2333.425
NCJ18,OUT017,2047.8757
FDO36,OUT045,3204.4724
FDX55,OUT018,3135.1904
FDT25,OUT019,290.04932
FDD16,OUT049,1227.9869
NCX18,OUT013,3102.2747
NCG55,OUT018,1589.3558
NCV18,OUT049,1478.1779
NCS18,OUT035,1817.9675
FDC37,OUT045,1781.6421
FDE47,OUT046,2237.6267
DRG49,OUT019,677.0859
FDC39,OUT049,3955.054
FDH24,OUT019,568.00085
FDV39,OUT027,5584.3706
NCL17,OUT045,2192.3767
NCY53,OUT035,2155.795
FDH52,OUT013,843.23303
NCD19,OUT018,775.57214
FDI44,OUT046,1275.953
DRD49,OUT027,5373.23
FDN08,OUT035,2134.6433
FDO20,OUT027,8863.667
FDY02,OUT046,3837.2942
FDX23,OUT045,1483.6769
FDX01,OUT017,1934.7611
FDH20,OUT027,2623.412
NCX41,OUT017,4287.155
FDD21,OUT027,3297.9822
DRH11,OUT019,147.09143
DRE60,OUT018,3542.9104
FDB10,OUT013,4030.843
FDH38,OUT013,1843.6185
NCL07,OUT018,466.221
FDD48,OUT046,2197.4673
NCT54,OUT027,2464.8662
FDF32,OUT027,6135.746
DRH51,OUT045,1286.1523
DRG03,OUT035,2451.6633
NCY42,OUT019,327.32382
FDH32,OUT017,1530.7225
NCJ06,OUT027,2433.5806
FDH47,OUT027,2592.8564
FDZ08,OUT018,951.90656
FDK16,OUT017,1595.2524
DRG01,OUT018,984.1636
NCM53,OUT027,2821.473
NCB07,OUT035,3053.6772
NCZ06,OUT035,4240.354
FDU48,OUT049,2122.7512
NCB55,OUT027,1705.2874
FDP15,OUT013,4477.1636
FDF17,OUT046,2452.9438
NCN06,OUT049,2845.9688
DRM48,OUT018,461.2645
FDH10,OUT046,2189.0967
FDC60,OUT018,1020.1409
FDE35,OUT018,600.2637
DRI23,OUT013,2670.986
NCR38,OUT013,4260.5557
FDP04,OUT035,1012.8451
NCW17,OUT045,2144.092
FDX34,OUT017,2073.3252
NCK53,OUT045,1489.7947
NCO54,OUT010,205.89987
NCH55,OUT046,2130.993
FDT44,OUT027,3080.1125
DRG49,OUT046,3386.759
FDX46,OUT010,231.20462
DRG36,OUT049,3693.8064
FDU37,OUT049,1288.0513
FDK10,OUT049,2471.3433
DRF37,OUT027,5897.7407
FDC44,OUT035,2144.099
FDP15,OUT046,3481.8643
FDZ27,OUT027,1393.8328
FDY22,OUT019,393.06766
DRG51,OUT035,2972.7688
FDN58,OUT045,2802.6162
FDW01,OUT049,2555.5598
FDX24,OUT018,1105.5497
FDO51,OUT017,738.5538
FDJ52,OUT027,4516.2476
NCY06,OUT010,292.83084
FDE20,OUT018,2698.4697
FDT23,OUT010,267.88745
FDQ51,OUT046,792.507
FDE35,OUT046,1055.8636
FDB46,OUT013,3524.7917
NCG19,OUT035,3374.7021
NCL06,OUT018,3260.7131
FDT36,OUT019,149.24814
FDC56,OUT049,2069.8074
FDJ26,OUT049,3518.421
FDZ59,OUT017,2997.186
FDV11,OUT027,5479.98
FDR13,OUT010,292.39993
FDI15,OUT018,3621.847
FDF47,OUT018,3144.3752
NCB54,OUT019,310.51767
NCK19,OUT027,5362.0303
FDX16,OUT017,2437.2856
FDL50,OUT045,1986.6848
NCE31,OUT035,675.4757
DRJ01,OUT049,2528.2766
FDE22,OUT013,2998.2253
FDY20,OUT019,185.15874
NCO14,OUT045,681.8848
NCR50,OUT017,2353.236
DRM47,OUT017,2960.9307
FDO27,OUT010,134.70816
FDJ20,OUT027,3474.7695
NCX17,OUT013,3688.612
FDG59,OUT049,791.68744
FDD52,OUT045,1686.9225
FDO48,OUT017,3618.9067
FDC59,OUT019,250.74942
FDS15,OUT018,1181.521
FDB47,OUT035,4165.8315
FDV14,OUT019,228.50319
FDB27,OUT013,3385.1682
FDA35,OUT035,2098.659
FDN51,OUT018,4474.309
FDO39,OUT019,455.53598
FDB28,OUT049,2590.3574
DRJ25,OUT046,720.77454
FDH46,OUT027,2766.0862
FDI10,OUT045,3392.684
FDU21,OUT018,429.6273
FDD09,OUT049,3202.4531
FDD10,OUT046,2893.3264
FDN31,OUT010,376.75308
FDA46,OUT018,2666.1313
FDM56,OUT046,1851.342
FDF11,OUT010,742.1451
FDS32,OUT018,1421.3236
NCM06,OUT013,2334.0261
FDZ26,OUT045,3679.4658
FDO01,OUT013,2211.118
FDJ46,OUT049,3279.1396
FDG26,OUT019,293.60944
FDZ38,OUT035,3184.8843
NCO55,OUT013,1840.5485
FDT60,OUT035,2028.0466
FDW37,OUT049,1379.3142
NCK42,OUT018,3332.57
FDA45,OUT046,2583.2559
FDW55,OUT018,4520.218
FDY44,OUT017,3266.0342
FDQ31,OUT017,1477.7664
FDM09,OUT049,3922.114
FDH12,OUT018,1363.8246
NCQ43,OUT035,1842.8534
FDT33,OUT035,3174.903
NCT41,OUT018,2069.0781
DRJ25,OUT010,118.12519
NCQ41,OUT046,3005.9875
NCN17,OUT049,1708.0847
DRO35,OUT027,2477.1667
FDU27,OUT018,614.7257
FDY43,OUT027,4852.5605
FDG46,OUT035,2113.8262
DRL49,OUT018,2025.4978
NCB55,OUT049,858.9929
FDK28,OUT049,4154.8833
FDO49,OUT045,636.77997
FDT03,OUT013,2325.0986
FDW33,OUT027,2825.4802
FDR02,OUT035,1926.8716
FDF50,OUT013,3466.9302
FDA40,OUT018,1059.9734
NCT53,OUT018,2801.5505
FDY60,OUT035,2125.547
FDP44,OUT027,2796.741
NCQ50,OUT045,3225.381
NCC30,OUT017,3270.6711
FDQ60,OUT018,1357.9996
FDG41,OUT046,1809.3668
FDQ03,OUT046,3368.4236
FDM03,OUT045,1833.1208
FDZ51,OUT018,1188.432
DRF51,OUT035,682.46704
FDF39,OUT017,3700.9963
FDW52,OUT035,2941.967
FDY22,OUT049,2540.9133
FDG14,OUT013,2238.7087
FDA57,OUT017,699.6709
FDL45,OUT019,351.51627
FDX28,OUT046,1443.2257
NCQ54,OUT013,3166.0493
FDH40,OUT045,1186.0988
FDU52,OUT035,2663.4868
FDT60,OUT010,306.49915
FDK08,OUT045,1371.8104
FDN04,OUT049,2862.4385
FDE50,OUT013,3375.2898
FDI16,OUT049,779.5059
FDM50,OUT049,1034.5293
NCV30,OUT049,868.4107
FDT44,OUT013,2123.5325
FDY60,OUT013,2469.8477
FDT56,OUT017,899.45386
FDV58,OUT018,2047.2422
FDU04,OUT013,2025.0803
NCN05,OUT027,5376.2666
FDI53,OUT018,2536.3296
FDD34,OUT046,3002.2424
FDW47,OUT027,3458.3276
FDT51,OUT027,2792.1436
FDO27,OUT013,1424.8329
NCQ18,OUT018,1451.152
NCW05,OUT013,1819.397
FDI15,OUT010,999.79016
NCH43,OUT010,762.11707
FDT40,OUT049,1812.4626
NCG19,OUT017,2487.7754
NCM30,OUT035,745.89856
FDB38,OUT017,2875.135
FDB22,OUT046,2690.1445
FDC58,OUT046,667.37573
NCI29,OUT013,2137.3127
FDA23,OUT010,371.7303
DRG48,OUT013,2334.9001
FDV21,OUT013,2127.0928
NCG18,OUT019,252.84871
FDG40,OUT045,564.6995
FDU24,OUT018,1161.7572
FDA22,OUT049,3071.5825
FDY35,OUT046,837.4508
FDJ15,OUT045,3433.854
NCW18,OUT018,2607.091
FDK56,OUT018,2646.881
FDF44,OUT046,2195.795
FDP51,OUT049,2088.1343
FDU22,OUT027,2859.7988
FDM28,OUT017,2957.2593
NCL42,OUT046,2819.464
FDJ15,OUT019,595.2506
FDI32,OUT018,1539.9531
DRL11,OUT046,2649.443
DRO59,OUT018,775.41565
FDA07,OUT019,297.42294
NCO53,OUT013,3469.2363
FDO21,OUT045,3363.0798
FDW39,OUT045,3233.2417
NCV17,OUT013,2177.4077
FDE22,OUT046,2914.273
NCB06,OUT018,2821.7861
DRF48,OUT017,2600.996
FDB05,OUT013,3422.3337
FDP28,OUT027,5756.0083
FDP23,OUT046,3230.0623
NCS41,OUT018,2924.769
FDS40,OUT018,408.33752
FDA16,OUT017,3767.4673
FDN20,OUT035,3043.0652
FDF04,OUT027,5720.1
DRG36,OUT018,2757.864
FDW16,OUT018,1211.6051
FDU09,OUT017,930.53265
FDW01,OUT046,2506.3027
FDB15,OUT045,5044.8574
NCJ17,OUT049,1316.5448
NCT18,OUT018,3034.472
FDG16,OUT018,3104.9343
FDP27,OUT017,3350.3972
FDQ44,OUT027,3226.1318
FDL50,OUT027,3295.1816
FDW57,OUT027,4913.345
FDS34,OUT013,2081.769
NCV30,OUT035,1010.0205
FDD26,OUT018,3144.014
FDA03,OUT045,2079.508
FDS27,OUT018,2782.7764
FDM12,OUT013,3052.1353
NCV42,OUT027,2420.3523
NCS41,OUT046,3088.1577
FDN56,OUT018,1374.3077
DRK59,OUT046,3082.1995
NCG18,OUT046,1767.1117
NCN26,OUT017,2012.3801
FDI60,OUT027,1621.5205
NCI43,OUT049,755.50836
NCL17,OUT049,2206.406
FDQ19,OUT019,-228.58919
FDY43,OUT049,2997.0474
FDR36,OUT049,738.97534
FDJ58,OUT049,3470.2854
DRY23,OUT045,681.2413
FDK26,OUT027,5039.4336
DRH03,OUT045,1477.4866
FDC10,OUT010,307.8284
FDD23,OUT013,3442.3293
FDP32,OUT045,2018.0455
FDO31,OUT035,1350.7716
FDQ57,OUT013,2463.7898
FDX32,OUT027,4602.7524
FDC39,OUT027,5931.068
FDU55,OUT046,3890.7205
FDL45,OUT013,2167.9539
DRK37,OUT049,3525.648
FDK22,OUT013,3477.148
DRG37,OUT027,5162.2383
FDK22,OUT017,3726.4976
DRH36,OUT018,930.8501
DRC36,OUT018,2727.145
DRE03,OUT027,1086.7081
FDF34,OUT046,2755.2996
FDZ22,OUT046,1339.8329
FDC44,OUT010,314.39398
FDN31,OUT027,5324.161
FDO03,OUT017,3921.7554
FDA01,OUT049,955.3249
NCH42,OUT049,4398.11
FDF46,OUT018,1431.5061
DRL35,OUT046,641.25397
FDW46,OUT049,1047.1433
FDB58,OUT046,2383.9292
FDD47,OUT018,3189.8435
NCO17,OUT045,2036.3578
FDJ26,OUT017,4061.7083
FDU37,OUT045,1282.9498
